Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Ames, IA Metropolitan Statistical Area",570
"Sioux City, IA-NE-SD Metropolitan Statistical Area",452
"Davenport-Moline-Rock Island, IA-IL Metropolitan Statistical Area",672
"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",832
"Des Moines-West Des Moines, IA Metropolitan Statistical Area",692
"Iowa City, IA Metropolitan Statistical Area",664
"Cedar Rapids, IA Metropolitan Statistical Area",666
"Waterloo-Cedar Falls, IA Metropolitan Statistical Area",625
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2020 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2022, Federal Trade Commission",
