Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Chattanooga, TN-GA Metropolitan Statistical Area",915
"Memphis, TN-MS-AR Metropolitan Statistical Area",1521
"Kingsport-Bristol, TN-VA Metropolitan Statistical Area",881
"Cleveland, TN Metropolitan Statistical Area",706
"Clarksville, TN-KY Metropolitan Statistical Area",1192
"Knoxville, TN Metropolitan Statistical Area",946
"Cookeville, TN Micropolitan Statistical Area",813
"Johnson City, TN Metropolitan Statistical Area",927
"Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Area",1186
"Tullahoma-Manchester, TN Micropolitan Statistical Area",656
"Morristown, TN Metropolitan Statistical Area",676
"Jackson, TN Metropolitan Statistical Area",864
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2020 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2022, Federal Trade Commission",
