Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Brownsville-Harlingen, TX Metropolitan Statistical Area",409
"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",502
"Laredo, TX Metropolitan Statistical Area",405
"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",1253
"Texarkana, TX-AR Metropolitan Statistical Area",821
"El Paso, TX Metropolitan Statistical Area",664
"Corpus Christi, TX Metropolitan Statistical Area",604
"Tyler, TX Metropolitan Statistical Area",841
"Midland, TX Metropolitan Statistical Area",733
"Austin-Round Rock-Georgetown, TX Metropolitan Statistical Area",1115
"College Station-Bryan, TX Metropolitan Statistical Area",711
"Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area",1253
"Waco, TX Metropolitan Statistical Area",712
"Longview, TX Metropolitan Statistical Area",761
"Odessa, TX Metropolitan Statistical Area",643
"San Angelo, TX Metropolitan Statistical Area",678
"San Antonio-New Braunfels, TX Metropolitan Statistical Area",998
"Sherman-Denison, TX Metropolitan Statistical Area",784
"Amarillo, TX Metropolitan Statistical Area",704
"Killeen-Temple, TX Metropolitan Statistical Area",1311
"Wichita Falls, TX Metropolitan Statistical Area",796
"Lubbock, TX Metropolitan Statistical Area",685
"Abilene, TX Metropolitan Statistical Area",712
"Beaumont-Port Arthur, TX Metropolitan Statistical Area",846
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2020 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2022, Federal Trade Commission",
