Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Ithaca, NY Metropolitan Statistical Area",845
"Ogdensburg-Massena, NY Micropolitan Statistical Area",558
"Binghamton, NY Metropolitan Statistical Area",755
"Albany-Schenectady-Troy, NY Metropolitan Statistical Area",882
"Rochester, NY Metropolitan Statistical Area",866
"Glens Falls, NY Metropolitan Statistical Area",662
"Utica-Rome, NY Metropolitan Statistical Area",609
"Buffalo-Cheektowaga, NY Metropolitan Statistical Area",843
"Watertown-Fort Drum, NY Metropolitan Statistical Area",823
"Jamestown-Dunkirk-Fredonia, NY Micropolitan Statistical Area",614
"New York-Newark-Jersey City, NY-NJ-PA Metropolitan Statistical Area",1050
"Poughkeepsie-Newburgh-Middletown, NY Metropolitan Statistical Area",888
"Kingston, NY Metropolitan Statistical Area",1060
"Syracuse, NY Metropolitan Statistical Area",832
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2020 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2022, Federal Trade Commission",
