Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Clarksville, TN-KY Metropolitan Statistical Area",1192
"Bowling Green, KY Metropolitan Statistical Area",706
"Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area",627
"Louisville/Jefferson County, KY-IN Metropolitan Statistical Area",889
"Richmond-Berea, KY Micropolitan Statistical Area",1374
"Owensboro, KY Metropolitan Statistical Area",664
"Evansville, IN-KY Metropolitan Statistical Area",721
"Cincinnati, OH-KY-IN Metropolitan Statistical Area",860
"London, KY Micropolitan Statistical Area",550
"Lexington-Fayette, KY Metropolitan Statistical Area",829
"Elizabethtown-Fort Knox, KY Metropolitan Statistical Area",890
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2020 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2022, Federal Trade Commission",
