Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Shreveport-Bossier City, LA Metropolitan Statistical Area",942
"Hammond, LA Metropolitan Statistical Area",773
"Alexandria, LA Metropolitan Statistical Area",1159
"New Orleans-Metairie, LA Metropolitan Statistical Area",1135
"Baton Rouge, LA Metropolitan Statistical Area",1037
"Lafayette, LA Metropolitan Statistical Area",1005
"Houma-Thibodaux, LA Metropolitan Statistical Area",598
"Monroe, LA Metropolitan Statistical Area",747
"Lake Charles, LA Metropolitan Statistical Area",716
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2020 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2022, Federal Trade Commission",
