Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Deltona-Daytona Beach-Ormond Beach, FL Metropolitan Statistical Area",1348
"Panama City, FL Metropolitan Statistical Area",1095
"Naples-Marco Island, FL Metropolitan Statistical Area",1129
"North Port-Sarasota-Bradenton, FL Metropolitan Statistical Area",1703
"Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",1593
"Tampa-St. Petersburg-Clearwater, FL Metropolitan Statistical Area",1501
"Sebastian-Vero Beach, FL Metropolitan Statistical Area",1349
"Tallahassee, FL Metropolitan Statistical Area",1209
"Sebring-Avon Park, FL Metropolitan Statistical Area",1002
"Punta Gorda, FL Metropolitan Statistical Area",1306
"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",1139
"Ocala, FL Metropolitan Statistical Area",1284
"Port St. Lucie, FL Metropolitan Statistical Area",1290
"Homosassa Springs, FL Metropolitan Statistical Area",1298
"Orlando-Kissimmee-Sanford, FL Metropolitan Statistical Area",1547
"Lakeland-Winter Haven, FL Metropolitan Statistical Area",1363
"Palm Bay-Melbourne-Titusville, FL Metropolitan Statistical Area",1294
"The Villages, FL Metropolitan Statistical Area",1154
"Crestview-Fort Walton Beach-Destin, FL Metropolitan Statistical Area",1050
"Gainesville, FL Metropolitan Statistical Area",1151
"Pensacola-Ferry Pass-Brent, FL Metropolitan Statistical Area",1121
"Jacksonville, FL Metropolitan Statistical Area",1504
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2020 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2022, Federal Trade Commission",
