Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Fargo, ND-MN Metropolitan Statistical Area",645
"Mankato, MN Metropolitan Statistical Area",597
"Duluth, MN-WI Metropolitan Statistical Area",640
"La Crosse-Onalaska, WI-MN Metropolitan Statistical Area",699
"Grand Forks, ND-MN Metropolitan Statistical Area",525
"St. Cloud, MN Metropolitan Statistical Area",546
"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",862
"Rochester, MN Metropolitan Statistical Area",657
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2020 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2022, Federal Trade Commission",
