Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Sierra Vista-Douglas, AZ Metropolitan Statistical Area",935
"Yuma, AZ Metropolitan Statistical Area",482
"Phoenix-Mesa-Chandler, AZ Metropolitan Statistical Area",1129
"Lake Havasu City-Kingman, AZ Metropolitan Statistical Area",969
"Prescott Valley-Prescott, AZ Metropolitan Statistical Area",1114
"Flagstaff, AZ Metropolitan Statistical Area",785
"Show Low, AZ Micropolitan Statistical Area",618
"Tucson, AZ Metropolitan Statistical Area",972
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2020 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2022, Federal Trade Commission",
