Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Decatur, IL Metropolitan Statistical Area",756
"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",1120
"Springfield, IL Metropolitan Statistical Area",794
"Champaign-Urbana, IL Metropolitan Statistical Area",864
"Bloomington, IL Metropolitan Statistical Area",755
"Davenport-Moline-Rock Island, IA-IL Metropolitan Statistical Area",672
"Kankakee, IL Metropolitan Statistical Area",1137
"St. Louis, MO-IL Metropolitan Statistical Area",1146
"Ottawa, IL Micropolitan Statistical Area",576
"Peoria, IL Metropolitan Statistical Area",681
"Carbondale-Marion, IL Metropolitan Statistical Area",820
"Rockford, IL Metropolitan Statistical Area",967
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2020 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2022, Federal Trade Commission",
