Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Vineland-Bridgeton, NJ Metropolitan Statistical Area",849
"New York-Newark-Jersey City, NY-NJ-PA Metropolitan Statistical Area",1050
"Atlantic City-Hammonton, NJ Metropolitan Statistical Area",993
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area",1619
"Trenton-Princeton, NJ Metropolitan Statistical Area",1034
"Allentown-Bethlehem-Easton, PA-NJ Metropolitan Statistical Area",963
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2020 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2022, Federal Trade Commission",
