Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"New Bern, NC Metropolitan Statistical Area",794
"Greenville, NC Metropolitan Statistical Area",1050
"Goldsboro, NC Metropolitan Statistical Area",742
"Lumberton, NC Micropolitan Statistical Area",807
"Jacksonville, NC Metropolitan Statistical Area",956
"Winston-Salem, NC Metropolitan Statistical Area",970
"Durham-Chapel Hill, NC Metropolitan Statistical Area",988
"Burlington, NC Metropolitan Statistical Area",904
"Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area",1332
"Asheville, NC Metropolitan Statistical Area",950
"Hickory-Lenoir-Morganton, NC Metropolitan Statistical Area",671
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metropolitan Statistical Area",1147
"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",1290
"Raleigh-Cary, NC Metropolitan Statistical Area",1191
"Wilmington, NC Metropolitan Statistical Area",1054
"Rocky Mount, NC Metropolitan Statistical Area",871
"Fayetteville, NC Metropolitan Statistical Area",1281
"Greensboro-High Point, NC Metropolitan Statistical Area",1062
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2020 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2022, Federal Trade Commission",
