Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Wheeling, WV-OH Metropolitan Statistical Area",630
"Lima, OH Metropolitan Statistical Area",619
"Toledo, OH Metropolitan Statistical Area",786
"Springfield, OH Metropolitan Statistical Area",731
"Salem, OH Micropolitan Statistical Area",569
"Mansfield, OH Metropolitan Statistical Area",767
"Cleveland-Elyria, OH Metropolitan Statistical Area",1169
"Youngstown-Warren-Boardman, OH-PA Metropolitan Statistical Area",787
"Columbus, OH Metropolitan Statistical Area",1024
"Wooster, OH Micropolitan Statistical Area",520
"Canton-Massillon, OH Metropolitan Statistical Area",772
"Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area",627
"Weirton-Steubenville, WV-OH Metropolitan Statistical Area",610
"Cincinnati, OH-KY-IN Metropolitan Statistical Area",860
"Dayton-Kettering, OH Metropolitan Statistical Area",901
"Akron, OH Metropolitan Statistical Area",947
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2020 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2022, Federal Trade Commission",
