Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Warner Robins, GA Metropolitan Statistical Area",1440
"Augusta-Richmond County, GA-SC Metropolitan Statistical Area",1281
"Atlanta-Sandy Springs-Alpharetta, GA Metropolitan Statistical Area",1980
"Albany, GA Metropolitan Statistical Area",944
"Macon-Bibb County, GA Metropolitan Statistical Area",1377
"Chattanooga, TN-GA Metropolitan Statistical Area",915
"Gainesville, GA Metropolitan Statistical Area",793
"Savannah, GA Metropolitan Statistical Area",1342
"Athens-Clarke County, GA Metropolitan Statistical Area",759
"Dalton, GA Metropolitan Statistical Area",524
"LaGrange, GA-AL Micropolitan Statistical Area",1007
"Columbus, GA-AL Metropolitan Statistical Area",1350
"Valdosta, GA Metropolitan Statistical Area",864
"Brunswick, GA Metropolitan Statistical Area",853
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2020 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2022, Federal Trade Commission",
