Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Niles, MI Metropolitan Statistical Area",804
"Monroe, MI Metropolitan Statistical Area",615
"Jackson, MI Metropolitan Statistical Area",633
"Kalamazoo-Portage, MI Metropolitan Statistical Area",777
"Lansing-East Lansing, MI Metropolitan Statistical Area",812
"Grand Rapids-Kentwood, MI Metropolitan Statistical Area",710
"Bay City, MI Metropolitan Statistical Area",602
"Ann Arbor, MI Metropolitan Statistical Area",1026
"South Bend-Mishawaka, IN-MI Metropolitan Statistical Area",710
"Holland, MI Micropolitan Statistical Area",524
"Muskegon, MI Metropolitan Statistical Area",675
"Traverse City, MI Micropolitan Statistical Area",739
"Battle Creek, MI Metropolitan Statistical Area",760
"Saginaw, MI Metropolitan Statistical Area",726
"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area",1101
"Flint, MI Metropolitan Statistical Area",942
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2020 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2022, Federal Trade Commission",
