Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Augusta-Waterville, ME Micropolitan Statistical Area",707
"Lewiston-Auburn, ME Metropolitan Statistical Area",718
"Portland-South Portland, ME Metropolitan Statistical Area",939
"Bangor, ME Metropolitan Statistical Area",712
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2020 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2022, Federal Trade Commission",
