Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Worcester, MA-CT Metropolitan Statistical Area",812
"Barnstable Town, MA Metropolitan Statistical Area",939
"Pittsfield, MA Metropolitan Statistical Area",773
"Boston-Cambridge-Newton, MA-NH Metropolitan Statistical Area",901
"Providence-Warwick, RI-MA Metropolitan Statistical Area",835
"Springfield, MA Metropolitan Statistical Area",757
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2020 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2022, Federal Trade Commission",
