Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Yuba City, CA Metropolitan Statistical Area",738
"Eureka-Arcata, CA Micropolitan Statistical Area",821
"Bakersfield, CA Metropolitan Statistical Area",740
"Madera, CA Metropolitan Statistical Area",739
"Redding, CA Metropolitan Statistical Area",870
"Oxnard-Thousand Oaks-Ventura, CA Metropolitan Statistical Area",862
"Modesto, CA Metropolitan Statistical Area",715
"Vallejo, CA Metropolitan Statistical Area",1049
"Sacramento-Roseville-Folsom, CA Metropolitan Statistical Area",1061
"San Diego-Chula Vista-Carlsbad, CA Metropolitan Statistical Area",1027
"Merced, CA Metropolitan Statistical Area",632
"El Centro, CA Metropolitan Statistical Area",399
"Fresno, CA Metropolitan Statistical Area",809
"Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area",939
"Salinas, CA Metropolitan Statistical Area",574
"Hanford-Corcoran, CA Metropolitan Statistical Area",553
"Napa, CA Metropolitan Statistical Area",830
"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",902
"Stockton, CA Metropolitan Statistical Area",836
"San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area",844
"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",699
"Chico, CA Metropolitan Statistical Area",688
"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",960
"Visalia, CA Metropolitan Statistical Area",490
"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",804
"Santa Rosa-Petaluma, CA Metropolitan Statistical Area",791
"Los Angeles-Long Beach-Anaheim, CA Metropolitan Statistical Area",1013
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2020 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2022, Federal Trade Commission",
