Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area",1087
"Fayetteville-Springdale-Rogers, AR Metropolitan Statistical Area",752
"Fort Smith, AR-OK Metropolitan Statistical Area",558
"Texarkana, TX-AR Metropolitan Statistical Area",821
"Memphis, TN-MS-AR Metropolitan Statistical Area",1521
"Jonesboro, AR Metropolitan Statistical Area",784
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2020 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2022, Federal Trade Commission",
