Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Alexandria, LA Metropolitan Statistical Area",698
"Baton Rouge, LA Metropolitan Statistical Area",830
"Hammond, LA Metropolitan Statistical Area",594
"Houma-Thibodaux, LA Metropolitan Statistical Area",485
"Lafayette, LA Metropolitan Statistical Area",606
"Lake Charles, LA Metropolitan Statistical Area",608
"Monroe, LA Metropolitan Statistical Area",635
"New Orleans-Metairie, LA Metropolitan Statistical Area",864
"Shreveport-Bossier City, LA Metropolitan Statistical Area",764
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2020, Federal Trade Commission",
