Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Bridgeport-Stamford-Norwalk, CT Metropolitan Statistical Area",849
"Hartford-East Hartford-Middletown, CT Metropolitan Statistical Area",713
"New Haven-Milford, CT Metropolitan Statistical Area",804
"Norwich-New London, CT Metropolitan Statistical Area",730
"Torrington, CT Micropolitan Statistical Area",795
"Worcester, MA-CT Metropolitan Statistical Area",659
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2020, Federal Trade Commission",
