Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Chattanooga, TN-GA Metropolitan Statistical Area",761
"Clarksville, TN-KY Metropolitan Statistical Area",801
"Cleveland, TN Metropolitan Statistical Area",629
"Cookeville, TN Micropolitan Statistical Area",618
"Jackson, TN Metropolitan Statistical Area",654
"Johnson City, TN Metropolitan Statistical Area",607
"Kingsport-Bristol, TN-VA Metropolitan Statistical Area",658
"Knoxville, TN Metropolitan Statistical Area",750
"Memphis, TN-MS-AR Metropolitan Statistical Area","1,361"
"Morristown, TN Metropolitan Statistical Area",542
"Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Area",857
"Tullahoma-Manchester, TN Micropolitan Statistical Area",564
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2020, Federal Trade Commission",
