Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Bowling Green, KY Metropolitan Statistical Area",587
"Cincinnati, OH-KY-IN Metropolitan Statistical Area",729
"Clarksville, TN-KY Metropolitan Statistical Area",801
"Elizabethtown-Fort Knox, KY Metropolitan Statistical Area",718
"Evansville, IN-KY Metropolitan Statistical Area",570
"Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area",596
"Lexington-Fayette, KY Metropolitan Statistical Area",743
"London, KY Micropolitan Statistical Area",466
"Louisville/Jefferson County, KY-IN Metropolitan Statistical Area",808
"Owensboro, KY Metropolitan Statistical Area",616
"Richmond-Berea, KY Micropolitan Statistical Area",600
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2020, Federal Trade Commission",
