Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Augusta-Richmond County, GA-SC Metropolitan Statistical Area",798
"Charleston-North Charleston, SC Metropolitan Statistical Area",896
"Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area","1,016"
"Columbia, SC Metropolitan Statistical Area",972
"Florence, SC Metropolitan Statistical Area",735
"Greenville-Anderson, SC Metropolitan Statistical Area",792
"Hilton Head Island-Bluffton, SC Metropolitan Statistical Area",700
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metropolitan Statistical Area",957
"Spartanburg, SC Metropolitan Statistical Area",733
"Sumter, SC Metropolitan Statistical Area",776
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2020, Federal Trade Commission",
