Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Ann Arbor, MI Metropolitan Statistical Area",728
"Battle Creek, MI Metropolitan Statistical Area",601
"Bay City, MI Metropolitan Statistical Area",615
"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area",780
"Flint, MI Metropolitan Statistical Area",718
"Grand Rapids-Kentwood, MI Metropolitan Statistical Area",622
"Holland, MI Micropolitan Statistical Area",444
"Jackson, MI Metropolitan Statistical Area",582
"Kalamazoo-Portage, MI Metropolitan Statistical Area",739
"Lansing-East Lansing, MI Metropolitan Statistical Area",636
"Monroe, MI Metropolitan Statistical Area",598
"Muskegon, MI Metropolitan Statistical Area",631
"Niles, MI Metropolitan Statistical Area",827
"Saginaw, MI Metropolitan Statistical Area",553
"South Bend-Mishawaka, IN-MI Metropolitan Statistical Area",619
"Traverse City, MI Micropolitan Statistical Area",615
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2020, Federal Trade Commission",
