Identity Theft Reports by Age,
,
Age Range,# of Reports
19 and Under,"14,211"
20 - 29,"110,769"
30 - 39,"170,255"
40 - 49,"122,752"
50 - 59,"77,350"
60 - 69,"44,679"
70 - 79,"17,161"
80 and Over,"5,687"
,
"Of the 650,572 total identity theft reports in 2019, 87% included consumer age information.",
,
"Source: Consumer Sentinel Network Data Book 2019, Federal Trade Commission",
