Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Bakersfield, CA Metropolitan Statistical Area",319
"Chico, CA Metropolitan Statistical Area",170
"El Centro, CA Metropolitan Statistical Area",163
"Eureka-Arcata, CA Micropolitan Statistical Area",157
"Fresno, CA Metropolitan Statistical Area",282
"Hanford-Corcoran, CA Metropolitan Statistical Area",162
"Los Angeles-Long Beach-Anaheim, CA Metropolitan Statistical Area",568
"Madera, CA Metropolitan Statistical Area",169
"Merced, CA Metropolitan Statistical Area",177
"Modesto, CA Metropolitan Statistical Area",226
"Napa, CA Metropolitan Statistical Area",201
"Oxnard-Thousand Oaks-Ventura, CA Metropolitan Statistical Area",220
"Redding, CA Metropolitan Statistical Area",148
"Riverside-San Bernardino-Ontario, CA Metropolitan Statistical Area",338
"Sacramento-Roseville-Folsom, CA Metropolitan Statistical Area",299
"Salinas, CA Metropolitan Statistical Area",133
"San Diego-Chula Vista-Carlsbad, CA Metropolitan Statistical Area",302
"San Francisco-Oakland-Berkeley, CA Metropolitan Statistical Area",286
"San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area",264
"San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area",137
"Santa Cruz-Watsonville, CA Metropolitan Statistical Area",152
"Santa Maria-Santa Barbara, CA Metropolitan Statistical Area",157
"Santa Rosa-Petaluma, CA Metropolitan Statistical Area",171
"Stockton, CA Metropolitan Statistical Area",283
"Vallejo, CA Metropolitan Statistical Area",353
"Visalia, CA Metropolitan Statistical Area",164
"Yuba City, CA Metropolitan Statistical Area",213
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.",
,
"Source: Consumer Sentinel Network Data Book 2020, Federal Trade Commission",
