Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Asheville, NC Metropolitan Statistical Area",150
"Burlington, NC Metropolitan Statistical Area",202
"Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area",361
"Durham-Chapel Hill, NC Metropolitan Statistical Area",230
"Fayetteville, NC Metropolitan Statistical Area",442
"Goldsboro, NC Metropolitan Statistical Area",296
"Greensboro-High Point, NC Metropolitan Statistical Area",334
"Greenville, NC Metropolitan Statistical Area",490
"Hickory-Lenoir-Morganton, NC Metropolitan Statistical Area",125
"Jacksonville, NC Metropolitan Statistical Area",153
"Lumberton, NC Micropolitan Statistical Area",251
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metropolitan Statistical Area",197
"New Bern, NC Metropolitan Statistical Area",162
"Pinehurst-Southern Pines, NC Micropolitan Statistical Area",557
"Raleigh-Cary, NC Metropolitan Statistical Area",362
"Rocky Mount, NC Metropolitan Statistical Area",326
"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",242
"Wilmington, NC Metropolitan Statistical Area",202
"Winston-Salem, NC Metropolitan Statistical Area",206
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.",
,
"Source: Consumer Sentinel Network Data Book 2020, Federal Trade Commission",
