Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Blacksburg-Christiansburg, VA Metropolitan Statistical Area",77
"Bluefield, WV-VA Micropolitan Statistical Area",96
"Charlottesville, VA Metropolitan Statistical Area",103
"Danville, VA Micropolitan Statistical Area",163
"Harrisonburg, VA Metropolitan Statistical Area",65
"Kingsport-Bristol, TN-VA Metropolitan Statistical Area",92
"Lynchburg, VA Metropolitan Statistical Area",109
"Richmond, VA Metropolitan Statistical Area",231
"Roanoke, VA Metropolitan Statistical Area",103
"Staunton, VA Metropolitan Statistical Area",96
"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",242
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",278
"Winchester, VA-WV Metropolitan Statistical Area",101
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.",
,
"Source: Consumer Sentinel Network Data Book 2020, Federal Trade Commission",
