Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Fort Smith, AR-OK Metropolitan Statistical Area",262
"Lawton, OK Metropolitan Statistical Area",288
"Oklahoma City, OK Metropolitan Statistical Area",428
"Tulsa, OK Metropolitan Statistical Area",386
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.",
,
"Source: Consumer Sentinel Network Data Book 2020, Federal Trade Commission",
