Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Logan, UT-ID Metropolitan Statistical Area",105
"Ogden-Clearfield, UT Metropolitan Statistical Area",229
"Provo-Orem, UT Metropolitan Statistical Area",253
"Salt Lake City, UT Metropolitan Statistical Area",368
"St. George, UT Metropolitan Statistical Area",191
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.",
,
"Source: Consumer Sentinel Network Data Book 2020, Federal Trade Commission",
