Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Augusta-Richmond County, GA-SC Metropolitan Statistical Area",333
"Charleston-North Charleston, SC Metropolitan Statistical Area",399
"Charlotte-Concord-Gastonia, NC-SC Metropolitan Statistical Area",361
"Columbia, SC Metropolitan Statistical Area",587
"Florence, SC Metropolitan Statistical Area",668
"Greenville-Anderson, SC Metropolitan Statistical Area",254
"Hilton Head Island-Bluffton, SC Metropolitan Statistical Area",195
"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metropolitan Statistical Area",197
"Spartanburg, SC Metropolitan Statistical Area",188
"Sumter, SC Metropolitan Statistical Area",916
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.",
,
"Source: Consumer Sentinel Network Data Book 2020, Federal Trade Commission",
