Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Flagstaff, AZ Metropolitan Statistical Area",228
"Lake Havasu City-Kingman, AZ Metropolitan Statistical Area",228
"Phoenix-Mesa-Chandler, AZ Metropolitan Statistical Area",427
"Prescott Valley-Prescott, AZ Metropolitan Statistical Area",302
"Show Low, AZ Micropolitan Statistical Area",216
"Sierra Vista-Douglas, AZ Metropolitan Statistical Area",296
"Tucson, AZ Metropolitan Statistical Area",326
"Yuma, AZ Metropolitan Statistical Area",206
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.",
,
"Source: Consumer Sentinel Network Data Book 2020, Federal Trade Commission",
