Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Fayetteville-Springdale-Rogers, AR Metropolitan Statistical Area",392
"Fort Smith, AR-OK Metropolitan Statistical Area",262
"Jonesboro, AR Metropolitan Statistical Area",424
"Little Rock-North Little Rock-Conway, AR Metropolitan Statistical Area","1,156"
"Memphis, TN-MS-AR Metropolitan Statistical Area",902
"Texarkana, TX-AR Metropolitan Statistical Area",347
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.",
,
"Source: Consumer Sentinel Network Data Book 2020, Federal Trade Commission",
