Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Chattanooga, TN-GA Metropolitan Statistical Area",161
"Clarksville, TN-KY Metropolitan Statistical Area",440
"Cleveland, TN Metropolitan Statistical Area",106
"Cookeville, TN Micropolitan Statistical Area",89
"Jackson, TN Metropolitan Statistical Area",190
"Johnson City, TN Metropolitan Statistical Area",95
"Kingsport-Bristol, TN-VA Metropolitan Statistical Area",92
"Knoxville, TN Metropolitan Statistical Area",117
"Memphis, TN-MS-AR Metropolitan Statistical Area",902
"Morristown, TN Metropolitan Statistical Area",118
"Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Area",219
"Tullahoma-Manchester, TN Micropolitan Statistical Area",95
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.",
,
"Source: Consumer Sentinel Network Data Book 2020, Federal Trade Commission",
