Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Houston-The Woodlands-Sugar Land, TX Metropolitan Statistical Area",367
"Dallas-Fort Worth-Arlington, TX Metropolitan Statistical Area",367
"Killeen-Temple, TX Metropolitan Statistical Area",308
"Brownsville-Harlingen, TX Metropolitan Statistical Area",245
"Beaumont-Port Arthur, TX Metropolitan Statistical Area",229
"Waco, TX Metropolitan Statistical Area",190
"McAllen-Edinburg-Mission, TX Metropolitan Statistical Area",162
"Austin-Round Rock, TX Metropolitan Statistical Area",154
"San Antonio-New Braunfels, TX Metropolitan Statistical Area",152
"Corpus Christi, TX Metropolitan Statistical Area",148
"Wichita Falls, TX Metropolitan Statistical Area",147
"Texarkana, TX-AR Metropolitan Statistical Area",141
"Midland, TX Metropolitan Statistical Area",136
"Tyler, TX Metropolitan Statistical Area",136
"Odessa, TX Metropolitan Statistical Area",129
"Longview, TX Metropolitan Statistical Area",115
"El Paso, TX Metropolitan Statistical Area",114
"Lubbock, TX Metropolitan Statistical Area",99
"Sherman-Denison, TX Metropolitan Statistical Area",99
"College Station-Bryan, TX Metropolitan Statistical Area",95
"Laredo, TX Metropolitan Statistical Area",90
"San Angelo, TX Metropolitan Statistical Area",82
"Abilene, TX Metropolitan Statistical Area",74
"Amarillo, TX Metropolitan Statistical Area",73
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2018 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2019, Federal Trade Commission",
