Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",175
"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",170
"Richmond, VA Metropolitan Statistical Area",159
"Danville, VA Micropolitan Statistical Area",75
"Roanoke, VA Metropolitan Statistical Area",66
"Staunton-Waynesboro, VA Metropolitan Statistical Area",65
"Lynchburg, VA Metropolitan Statistical Area",62
"Winchester, VA-WV Metropolitan Statistical Area",60
"Charlottesville, VA Metropolitan Statistical Area",60
"Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area",54
"Harrisonburg, VA Metropolitan Statistical Area",47
"Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",44
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2018 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2019, Federal Trade Commission",
