Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",213
"St. Louis, MO-IL Metropolitan Statistical Area",183
"Rockford, IL Metropolitan Statistical Area",125
"Kankakee, IL Metropolitan Statistical Area",118
"Springfield, IL Metropolitan Statistical Area",92
"Decatur, IL Metropolitan Statistical Area",89
"Peoria, IL Metropolitan Statistical Area",83
"Bloomington, IL Metropolitan Statistical Area",82
"Carbondale-Marion, IL Metropolitan Statistical Area",75
"Davenport-Moline-Rock Island, IA-IL Metropolitan Statistical Area",74
"Champaign-Urbana, IL Metropolitan Statistical Area",74
"Ottawa-Peru, IL Micropolitan Statistical Area",51
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2018 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2019, Federal Trade Commission",
