Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Shreveport-Bossier City, LA Metropolitan Statistical Area",349
"New Orleans-Metairie, LA Metropolitan Statistical Area",313
"Alexandria, LA Metropolitan Statistical Area",252
"Lafayette, LA Metropolitan Statistical Area",196
"Baton Rouge, LA Metropolitan Statistical Area",187
"Monroe, LA Metropolitan Statistical Area",161
"Lake Charles, LA Metropolitan Statistical Area",151
"Hammond, LA Metropolitan Statistical Area",126
"Houma-Thibodaux, LA Metropolitan Statistical Area",125
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2018 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2019, Federal Trade Commission",
