Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",99
"Rochester, MN Metropolitan Statistical Area",64
"Mankato-North Mankato, MN Metropolitan Statistical Area",60
"La Crosse-Onalaska, WI-MN Metropolitan Statistical Area",60
"Grand Forks, ND-MN Metropolitan Statistical Area",59
"Fargo, ND-MN Metropolitan Statistical Area",56
"Duluth, MN-WI Metropolitan Statistical Area",54
"St. Cloud, MN Metropolitan Statistical Area",43
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2018 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2019, Federal Trade Commission",
