Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",110
"Olympia-Tumwater, WA Metropolitan Statistical Area",103
"Portland-Vancouver-Hillsboro, OR-WA Metropolitan Statistical Area",103
"Spokane-Spokane Valley, WA Metropolitan Statistical Area",87
"Bremerton-Silverdale, WA Metropolitan Statistical Area",86
"Yakima, WA Metropolitan Statistical Area",79
"Kennewick-Richland, WA Metropolitan Statistical Area",70
"Bellingham, WA Metropolitan Statistical Area",67
"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",66
"Longview, WA Metropolitan Statistical Area",65
"Wenatchee, WA Metropolitan Statistical Area",42
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2018 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2019, Federal Trade Commission",
