Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Warner Robins, GA Metropolitan Statistical Area",661
"Atlanta-Sandy Springs-Roswell, GA Metropolitan Statistical Area",570
"Macon-Bibb County, GA Metropolitan Statistical Area",455
"Columbus, GA-AL Metropolitan Statistical Area",433
"Athens-Clarke County, GA Metropolitan Statistical Area",226
"Savannah, GA Metropolitan Statistical Area",215
"Brunswick, GA Metropolitan Statistical Area",182
"Albany, GA Metropolitan Statistical Area",181
"Augusta-Richmond County, GA-SC Metropolitan Statistical Area",150
"Valdosta, GA Metropolitan Statistical Area",131
"Chattanooga, TN-GA Metropolitan Statistical Area",108
"Gainesville, GA Metropolitan Statistical Area",105
"Dalton, GA Metropolitan Statistical Area",69
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2018 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2019, Federal Trade Commission",
