Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Memphis, TN-MS-AR Metropolitan Statistical Area",446
"Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Area",143
"Clarksville, TN-KY Metropolitan Statistical Area",124
"Jackson, TN Metropolitan Statistical Area",110
"Chattanooga, TN-GA Metropolitan Statistical Area",108
"Knoxville, TN Metropolitan Statistical Area",75
"Cleveland, TN Metropolitan Statistical Area",74
"Cookeville, TN Micropolitan Statistical Area",62
"Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area",54
"Morristown, TN Metropolitan Statistical Area",52
"Johnson City, TN Metropolitan Statistical Area",50
"Tullahoma-Manchester, TN Micropolitan Statistical Area",34
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2018 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2019, Federal Trade Commission",
