Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",785
"Richmond, VA Metropolitan Statistical Area",712
"Virginia Beach-Norfolk-Newport News, VA-NC Metropolitan Statistical Area",698
"Roanoke, VA Metropolitan Statistical Area",658
"Lynchburg, VA Metropolitan Statistical Area",597
"Winchester, VA-WV Metropolitan Statistical Area",559
"Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area",558
"Charlottesville, VA Metropolitan Statistical Area",548
"Staunton-Waynesboro, VA Metropolitan Statistical Area",541
"Blacksburg-Christiansburg-Radford, VA Metropolitan Statistical Area",534
"Danville, VA Micropolitan Statistical Area",485
"Harrisonburg, VA Metropolitan Statistical Area",395
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2018 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2019, Federal Trade Commission",
