Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area",785
"Baltimore-Columbia-Towson, MD Metropolitan Statistical Area",712
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metropolitan Statistical Area",673
"Hagerstown-Martinsburg, MD-WV Metropolitan Statistical Area",588
"Salisbury, MD-DE Metropolitan Statistical Area",582
"California-Lexington Park, MD Metropolitan Statistical Area",513
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2018 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2019, Federal Trade Commission",
