Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Colorado Springs, CO Metropolitan Statistical Area",701
"Denver-Aurora-Lakewood, CO Metropolitan Statistical Area",670
"Boulder, CO Metropolitan Statistical Area",658
"Pueblo, CO Metropolitan Statistical Area",625
"Grand Junction, CO Metropolitan Statistical Area",618
"Fort Collins, CO Metropolitan Statistical Area",585
"Greeley, CO Metropolitan Statistical Area",503
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2018 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2019, Federal Trade Commission",
