Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Columbus, GA-AL Metropolitan Statistical Area",717
"Tuscaloosa, AL Metropolitan Statistical Area",704
"Montgomery, AL Metropolitan Statistical Area",676
"Huntsville, AL Metropolitan Statistical Area",674
"Mobile, AL Metropolitan Statistical Area",666
"Birmingham-Hoover, AL Metropolitan Statistical Area",609
"Daphne-Fairhope-Foley, AL Metropolitan Statistical Area",604
"Anniston-Oxford-Jacksonville, AL Metropolitan Statistical Area",551
"Dothan, AL Metropolitan Statistical Area",533
"Florence-Muscle Shoals, AL Metropolitan Statistical Area",506
"Auburn-Opelika, AL Metropolitan Statistical Area",503
"Decatur, AL Metropolitan Statistical Area",464
"Gadsden, AL Metropolitan Statistical Area",451
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2018 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2019, Federal Trade Commission",
