Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Louisville/Jefferson County, KY-IN Metropolitan Statistical Area",620
"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",606
"Cincinnati, OH-KY-IN Metropolitan Statistical Area",586
"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",584
"Michigan City-La Porte, IN Metropolitan Statistical Area",539
"Evansville, IN-KY Metropolitan Statistical Area",497
"South Bend-Mishawaka, IN-MI Metropolitan Statistical Area",495
"Fort Wayne, IN Metropolitan Statistical Area",486
"Muncie, IN Metropolitan Statistical Area",464
"Bloomington, IN Metropolitan Statistical Area",462
"Terre Haute, IN Metropolitan Statistical Area",437
"Elkhart-Goshen, IN Metropolitan Statistical Area",392
"Lafayette-West Lafayette, IN Metropolitan Statistical Area",379
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2018 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2019, Federal Trade Commission",
