Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Olympia-Tumwater, WA Metropolitan Statistical Area",721
"Spokane-Spokane Valley, WA Metropolitan Statistical Area",686
"Bremerton-Silverdale, WA Metropolitan Statistical Area",685
"Portland-Vancouver-Hillsboro, OR-WA Metropolitan Statistical Area",679
"Seattle-Tacoma-Bellevue, WA Metropolitan Statistical Area",638
"Bellingham, WA Metropolitan Statistical Area",615
"Mount Vernon-Anacortes, WA Metropolitan Statistical Area",611
"Longview, WA Metropolitan Statistical Area",561
"Wenatchee, WA Metropolitan Statistical Area",485
"Kennewick-Richland, WA Metropolitan Statistical Area",461
"Yakima, WA Metropolitan Statistical Area",434
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2018 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2019, Federal Trade Commission",
