Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Detroit-Warren-Dearborn, MI Metropolitan Statistical Area",597
"Kalamazoo-Portage, MI Metropolitan Statistical Area",566
"Niles-Benton Harbor, MI Metropolitan Statistical Area",546
"Flint, MI Metropolitan Statistical Area",531
"Ann Arbor, MI Metropolitan Statistical Area",526
"Muskegon, MI Metropolitan Statistical Area",509
"Monroe, MI Metropolitan Statistical Area",509
"Lansing-East Lansing, MI Metropolitan Statistical Area",497
"South Bend-Mishawaka, IN-MI Metropolitan Statistical Area",495
"Grand Rapids-Wyoming, MI Metropolitan Statistical Area",486
"Bay City, MI Metropolitan Statistical Area",470
"Battle Creek, MI Metropolitan Statistical Area",468
"Jackson, MI Metropolitan Statistical Area",460
"Traverse City, MI Micropolitan Statistical Area",446
"Saginaw, MI Metropolitan Statistical Area",437
"Holland, MI Micropolitan Statistical Area",342
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2018 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2019, Federal Trade Commission",
