Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"Memphis, TN-MS-AR Metropolitan Statistical Area",750
"Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Area",650
"Chattanooga, TN-GA Metropolitan Statistical Area",624
"Cookeville, TN Micropolitan Statistical Area",593
"Clarksville, TN-KY Metropolitan Statistical Area",591
"Knoxville, TN Metropolitan Statistical Area",589
"Cleveland, TN Metropolitan Statistical Area",567
"Kingsport-Bristol-Bristol, TN-VA Metropolitan Statistical Area",558
"Johnson City, TN Metropolitan Statistical Area",519
"Morristown, TN Metropolitan Statistical Area",518
"Jackson, TN Metropolitan Statistical Area",491
"Tullahoma-Manchester, TN Micropolitan Statistical Area",489
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2018 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2019, Federal Trade Commission",
