Metropolitan Areas: Fraud and Other Reports,
,
Metropolitan Area,Reports per 100K Population
"St. Louis, MO-IL Metropolitan Statistical Area",716
"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",606
"Carbondale-Marion, IL Metropolitan Statistical Area",587
"Rockford, IL Metropolitan Statistical Area",503
"Springfield, IL Metropolitan Statistical Area",494
"Davenport-Moline-Rock Island, IA-IL Metropolitan Statistical Area",457
"Peoria, IL Metropolitan Statistical Area",455
"Kankakee, IL Metropolitan Statistical Area",449
"Bloomington, IL Metropolitan Statistical Area",426
"Ottawa-Peru, IL Micropolitan Statistical Area",425
"Decatur, IL Metropolitan Statistical Area",424
"Champaign-Urbana, IL Metropolitan Statistical Area",414
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2018 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2019, Federal Trade Commission",
