Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Appleton, WI Metropolitan Statistical Area",140
"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",975
"Duluth, MN-WI Metropolitan Statistical Area",138
"Eau Claire, WI Metropolitan Statistical Area",128
"Fond du Lac, WI Metropolitan Statistical Area",178
"Green Bay, WI Metropolitan Statistical Area",155
"Janesville-Beloit, WI Metropolitan Statistical Area",165
"La Crosse-Onalaska, WI-MN Metropolitan Statistical Area",129
"Madison, WI Metropolitan Statistical Area",248
"Milwaukee-Waukesha, WI Metropolitan Statistical Area",288
"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",192
"Oshkosh-Neenah, WI Metropolitan Statistical Area",149
"Racine, WI Metropolitan Statistical Area",193
"Sheboygan, WI Metropolitan Statistical Area",140
"Wausau-Weston, WI Metropolitan Statistical Area",134
"Whitewater, WI Micropolitan Statistical Area",179
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2021, Federal Trade Commission",
