Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Bloomington, IL Metropolitan Statistical Area",740
"Carbondale-Marion, IL Metropolitan Statistical Area",469
"Champaign-Urbana, IL Metropolitan Statistical Area",647
"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",975
"Davenport-Moline-Rock Island, IA-IL Metropolitan Statistical Area",380
"Decatur, IL Metropolitan Statistical Area",670
"Kankakee, IL Metropolitan Statistical Area",786
"Ottawa, IL Micropolitan Statistical Area",469
"Peoria, IL Metropolitan Statistical Area",633
"Rockford, IL Metropolitan Statistical Area",712
"Springfield, IL Metropolitan Statistical Area",833
"St. Louis, MO-IL Metropolitan Statistical Area",472
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2021, Federal Trade Commission",
