Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Albany, GA Metropolitan Statistical Area",508
"Athens-Clarke County, GA Metropolitan Statistical Area",252
"Atlanta-Sandy Springs-Alpharetta, GA Metropolitan Statistical Area",850
"Augusta-Richmond County, GA-SC Metropolitan Statistical Area",316
"Brunswick, GA Metropolitan Statistical Area",229
"Chattanooga, TN-GA Metropolitan Statistical Area",194
"Columbus, GA-AL Metropolitan Statistical Area",520
"Dalton, GA Metropolitan Statistical Area",107
"Gainesville, GA Metropolitan Statistical Area",198
"LaGrange, GA-AL Micropolitan Statistical Area",389
"Macon-Bibb County, GA Metropolitan Statistical Area",436
"Savannah, GA Metropolitan Statistical Area",526
"Valdosta, GA Metropolitan Statistical Area",290
"Warner Robins, GA Metropolitan Statistical Area",460
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2021, Federal Trade Commission",
