Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Bridgeport-Stamford-Norwalk, CT Metropolitan Statistical Area",218
"Hartford-East Hartford-Middletown, CT Metropolitan Statistical Area",169
"New Haven-Milford, CT Metropolitan Statistical Area",188
"Norwich-New London, CT Metropolitan Statistical Area",171
"Torrington, CT Micropolitan Statistical Area",150
"Worcester, MA-CT Metropolitan Statistical Area",193
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2021, Federal Trade Commission",
