Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Gulfport-Biloxi, MS Metropolitan Statistical Area",241
"Hattiesburg, MS Metropolitan Statistical Area",241
"Jackson, MS Metropolitan Statistical Area",319
"Memphis, TN-MS-AR Metropolitan Statistical Area",924
"Tupelo, MS Micropolitan Statistical Area",288
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2021, Federal Trade Commission",
