Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Anniston-Oxford, AL Metropolitan Statistical Area",289
"Auburn-Opelika, AL Metropolitan Statistical Area",301
"Birmingham-Hoover, AL Metropolitan Statistical Area",498
"Columbus, GA-AL Metropolitan Statistical Area",520
"Daphne-Fairhope-Foley, AL Metropolitan Statistical Area",301
"Decatur, AL Metropolitan Statistical Area",203
"Dothan, AL Metropolitan Statistical Area",222
"Florence-Muscle Shoals, AL Metropolitan Statistical Area",136
"Gadsden, AL Metropolitan Statistical Area",309
"Huntsville, AL Metropolitan Statistical Area",349
"LaGrange, GA-AL Micropolitan Statistical Area",389
"Mobile, AL Metropolitan Statistical Area",474
"Montgomery, AL Metropolitan Statistical Area",512
"Tuscaloosa, AL Metropolitan Statistical Area",1153
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2021, Federal Trade Commission",
