Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Duluth, MN-WI Metropolitan Statistical Area",138
"Fargo, ND-MN Metropolitan Statistical Area",145
"Grand Forks, ND-MN Metropolitan Statistical Area",103
"La Crosse-Onalaska, WI-MN Metropolitan Statistical Area",129
"Mankato, MN Metropolitan Statistical Area",127
"Minneapolis-St. Paul-Bloomington, MN-WI Metropolitan Statistical Area",192
"Rochester, MN Metropolitan Statistical Area",210
"St. Cloud, MN Metropolitan Statistical Area",109
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2021, Federal Trade Commission",
