Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Akron, OH Metropolitan Statistical Area",511
"Canton-Massillon, OH Metropolitan Statistical Area",433
"Cincinnati, OH-KY-IN Metropolitan Statistical Area",311
"Cleveland-Elyria, OH Metropolitan Statistical Area",675
"Columbus, OH Metropolitan Statistical Area",540
"Dayton-Kettering, OH Metropolitan Statistical Area",387
"Huntington-Ashland, WV-KY-OH Metropolitan Statistical Area",179
"Lima, OH Metropolitan Statistical Area",261
"Mansfield, OH Metropolitan Statistical Area",258
"Salem, OH Micropolitan Statistical Area",255
"Springfield, OH Metropolitan Statistical Area",312
"Toledo, OH Metropolitan Statistical Area",336
"Weirton-Steubenville, WV-OH Metropolitan Statistical Area",191
"Wheeling, WV-OH Metropolitan Statistical Area",165
"Wooster, OH Micropolitan Statistical Area",283
"Youngstown-Warren-Boardman, OH-PA Metropolitan Statistical Area",312
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2021, Federal Trade Commission",
