Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Bloomington, IN Metropolitan Statistical Area",134
"Chicago-Naperville-Elgin, IL-IN-WI Metropolitan Statistical Area",975
"Cincinnati, OH-KY-IN Metropolitan Statistical Area",311
"Elkhart-Goshen, IN Metropolitan Statistical Area",117
"Evansville, IN-KY Metropolitan Statistical Area",143
"Fort Wayne, IN Metropolitan Statistical Area",194
"Indianapolis-Carmel-Anderson, IN Metropolitan Statistical Area",240
"Lafayette-West Lafayette, IN Metropolitan Statistical Area",105
"Louisville/Jefferson County, KY-IN Metropolitan Statistical Area",318
"Michigan City-La Porte, IN Metropolitan Statistical Area",166
"Muncie, IN Metropolitan Statistical Area",128
"South Bend-Mishawaka, IN-MI Metropolitan Statistical Area",176
"Terre Haute, IN Metropolitan Statistical Area",110
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2021, Federal Trade Commission",
