Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Cape Coral-Fort Myers, FL Metropolitan Statistical Area",290
"Crestview-Fort Walton Beach-Destin, FL Metropolitan Statistical Area",187
"Deltona-Daytona Beach-Ormond Beach, FL Metropolitan Statistical Area",310
"Gainesville, FL Metropolitan Statistical Area",264
"Homosassa Springs, FL Metropolitan Statistical Area",206
"Jacksonville, FL Metropolitan Statistical Area",413
"Lakeland-Winter Haven, FL Metropolitan Statistical Area",545
"Miami-Fort Lauderdale-Pompano Beach, FL Metropolitan Statistical Area",839
"Naples-Marco Island, FL Metropolitan Statistical Area",308
"North Port-Sarasota-Bradenton, FL Metropolitan Statistical Area",247
"Ocala, FL Metropolitan Statistical Area",303
"Orlando-Kissimmee-Sanford, FL Metropolitan Statistical Area",559
"Palm Bay-Melbourne-Titusville, FL Metropolitan Statistical Area",368
"Panama City, FL Metropolitan Statistical Area",239
"Pensacola-Ferry Pass-Brent, FL Metropolitan Statistical Area",293
"Port St. Lucie, FL Metropolitan Statistical Area",373
"Punta Gorda, FL Metropolitan Statistical Area",205
"Sebastian-Vero Beach, FL Metropolitan Statistical Area",287
"Sebring-Avon Park, FL Metropolitan Statistical Area",189
"Tallahassee, FL Metropolitan Statistical Area",631
"Tampa-St. Petersburg-Clearwater, FL Metropolitan Statistical Area",372
"The Villages, FL Metropolitan Statistical Area",193
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2021, Federal Trade Commission",
