Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Chattanooga, TN-GA Metropolitan Statistical Area",194
"Clarksville, TN-KY Metropolitan Statistical Area",318
"Cleveland, TN Metropolitan Statistical Area",121
"Cookeville, TN Micropolitan Statistical Area",102
"Jackson, TN Metropolitan Statistical Area",190
"Johnson City, TN Metropolitan Statistical Area",94
"Kingsport-Bristol, TN-VA Metropolitan Statistical Area",108
"Knoxville, TN Metropolitan Statistical Area",131
"Memphis, TN-MS-AR Metropolitan Statistical Area",924
"Morristown, TN Metropolitan Statistical Area",102
"Nashville-Davidson--Murfreesboro--Franklin, TN Metropolitan Statistical Area",231
"Tullahoma-Manchester, TN Micropolitan Statistical Area",106
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2021, Federal Trade Commission",
