Metropolitan Areas: Identity Theft Reports,
,
Metropolitan Area,Reports per 100K Population
"Ames, IA Metropolitan Statistical Area",111
"Cedar Rapids, IA Metropolitan Statistical Area",140
"Davenport-Moline-Rock Island, IA-IL Metropolitan Statistical Area",380
"Des Moines-West Des Moines, IA Metropolitan Statistical Area",166
"Iowa City, IA Metropolitan Statistical Area",133
"Omaha-Council Bluffs, NE-IA Metropolitan Statistical Area",158
"Sioux City, IA-NE-SD Metropolitan Statistical Area",117
"Waterloo-Cedar Falls, IA Metropolitan Statistical Area",112
,
"Metropolitan Areas are defined by the Office of Management and Budget, and population estimates are based on 2019 U.S. Census figures. Metropolitan Areas are ranked based on the number of reports per 100,000 population.  Reports exclude state-specific data contributor reports.",
,
"Source: Consumer Sentinel Network Data Book 2021, Federal Trade Commission",
